
Files already downloaded and verified
Local client1 finished 3 training
Local client1 finished 4 training
Local client1 finished 5 training
Local client1 finished 6 training
Local client1 finished 7 training
Local client1 finished 8 training
Local client1 finished 9 training
Local client45 finished 0 training
Local client45 finished 1 training
Local client45 finished 2 training
Local client45 finished 3 training
Local client45 finished 4 training
Local client45 finished 5 training
Local client45 finished 6 training
Local client45 finished 7 training
Local client45 finished 8 training
Local client45 finished 9 training
Local client10 finished 0 training
Local client10 finished 1 training
Local client10 finished 2 training
Local client10 finished 3 training
Local client10 finished 4 training
Local client10 finished 5 training
Local client10 finished 6 training
Local client10 finished 7 training
Local client10 finished 8 training
Local client10 finished 9 training
Local client48 finished 0 training
Local client48 finished 1 training
Local client48 finished 2 training
Local client48 finished 3 training
Local client48 finished 4 training
Local client48 finished 5 training
Local client48 finished 6 training
Local client48 finished 7 training
Local client48 finished 8 training
Local client48 finished 9 training
Local client31 finished 0 training
Local client31 finished 1 training
Local client31 finished 2 training
Local client31 finished 3 training
Local client31 finished 4 training
Local client31 finished 5 training
Local client31 finished 6 training
Local client31 finished 7 training
Local client31 finished 8 training
Local client31 finished 9 training
Local client13 finished 0 training
Local client13 finished 1 training
Local client13 finished 2 training
Local client13 finished 3 training
Local client13 finished 4 training
Local client13 finished 5 training
Local client13 finished 6 training
Local client13 finished 7 training
Local client13 finished 8 training
Local client13 finished 9 training
Local client26 finished 0 training
Local client26 finished 1 training
Local client26 finished 2 training
Local client26 finished 3 training
Local client26 finished 4 training
Local client26 finished 5 training
Local client26 finished 6 training
Local client26 finished 7 training
Local client26 finished 8 training
Local client26 finished 9 training
Local client44 finished 0 training
Local client44 finished 1 training
Local client44 finished 2 training
Local client44 finished 3 training
Local client44 finished 4 training
Local client44 finished 5 training
Local client44 finished 6 training
Local client44 finished 7 training
Local client44 finished 8 training
Local client44 finished 9 training
Local client21 finished 0 training
Local client21 finished 1 training
Local client21 finished 2 training
Local client21 finished 3 training
Local client21 finished 4 training
Local client21 finished 5 training
Local client21 finished 6 training
Local client21 finished 7 training
Local client21 finished 8 training
Local client21 finished 9 training
Global model：Epoch27 has finished. Test_accuracy：84.79 loss: 0.55
Local client34 finished 0 training
Local client34 finished 1 training
Local client34 finished 2 training
Local client34 finished 3 training
Local client34 finished 4 training
Local client34 finished 5 training
Local client34 finished 6 training
Local client34 finished 7 training
Local client34 finished 8 training
Local client34 finished 9 training
Local client29 finished 0 training
Local client29 finished 1 training
Local client29 finished 2 training
Local client29 finished 3 training
Local client29 finished 4 training
Local client29 finished 5 training
Local client29 finished 6 training
Local client29 finished 7 training
Local client29 finished 8 training
Local client29 finished 9 training
Local client6 finished 0 training
Local client6 finished 1 training
Local client6 finished 2 training
Local client6 finished 3 training
Local client6 finished 4 training
Local client6 finished 5 training
Local client6 finished 6 training
Local client6 finished 7 training
Local client6 finished 8 training
Local client6 finished 9 training
Local client43 finished 0 training
Local client43 finished 1 training
Local client43 finished 2 training
Local client43 finished 3 training
Local client43 finished 4 training
Local client43 finished 5 training
Local client43 finished 6 training
Local client43 finished 7 training
Local client43 finished 8 training
Local client43 finished 9 training
Local client48 finished 0 training
Local client48 finished 1 training
Local client48 finished 2 training
Local client48 finished 3 training
Local client48 finished 4 training
Local client48 finished 5 training
Local client48 finished 6 training
Local client48 finished 7 training
Local client48 finished 8 training
Local client48 finished 9 training
Local client31 finished 0 training
Local client31 finished 1 training
Local client31 finished 2 training
Local client31 finished 3 training
Local client31 finished 4 training
Local client31 finished 5 training
Local client31 finished 6 training
Local client31 finished 7 training
Local client31 finished 8 training
Local client31 finished 9 training
Local client25 finished 0 training
Local client25 finished 1 training
Local client25 finished 2 training
Local client25 finished 3 training
Local client25 finished 4 training
Local client25 finished 5 training
Local client25 finished 6 training
Local client25 finished 7 training
Local client25 finished 8 training
Local client25 finished 9 training
Local client7 finished 0 training
Local client7 finished 1 training
Local client7 finished 2 training
Local client7 finished 3 training
Local client7 finished 4 training
Local client7 finished 5 training
Local client7 finished 6 training
Local client7 finished 7 training
Local client7 finished 8 training
Local client7 finished 9 training
Local client38 finished 0 training
Local client38 finished 1 training
Local client38 finished 2 training
Local client38 finished 3 training
Local client38 finished 4 training
Local client38 finished 5 training
Local client38 finished 6 training
Local client38 finished 7 training
Local client38 finished 8 training
Local client38 finished 9 training
Local client41 finished 0 training
Local client41 finished 1 training
Local client41 finished 2 training
Local client41 finished 3 training
Local client41 finished 4 training
Local client41 finished 5 training
Local client41 finished 6 training
Local client41 finished 7 training
Local client41 finished 8 training
Local client41 finished 9 training
Global model：Epoch28 has finished. Test_accuracy：84.96 loss: 0.54
Local client37 finished 0 training
Local client37 finished 1 training
Local client37 finished 2 training
Local client37 finished 3 training
Local client37 finished 4 training
Local client37 finished 5 training
Local client37 finished 6 training
Local client37 finished 7 training
Local client37 finished 8 training
Local client37 finished 9 training
Local client36 finished 0 training
Local client36 finished 1 training
Local client36 finished 2 training
Local client36 finished 3 training
Local client36 finished 4 training
Local client36 finished 5 training
Local client36 finished 6 training
Local client36 finished 7 training
Local client36 finished 8 training
Local client36 finished 9 training
Local client6 finished 0 training
Local client6 finished 1 training
Local client6 finished 2 training
Local client6 finished 3 training
Local client6 finished 4 training
Local client6 finished 5 training
Local client6 finished 6 training
Local client6 finished 7 training
Local client6 finished 8 training
Local client6 finished 9 training
Local client20 finished 0 training
Local client20 finished 1 training
Local client20 finished 2 training
Local client20 finished 3 training
Local client20 finished 4 training
Local client20 finished 5 training
Local client20 finished 6 training
Local client20 finished 7 training
Local client20 finished 8 training
Local client20 finished 9 training
Local client25 finished 0 training
Local client25 finished 1 training
Local client25 finished 2 training
Local client25 finished 3 training
Local client25 finished 4 training
Local client25 finished 5 training
Local client25 finished 6 training
Local client25 finished 7 training
Local client25 finished 8 training
Local client25 finished 9 training
Local client32 finished 0 training
Local client32 finished 1 training
Local client32 finished 2 training
Local client32 finished 3 training
Local client32 finished 4 training
Local client32 finished 5 training
Local client32 finished 6 training
Local client32 finished 7 training
Local client32 finished 8 training
Local client32 finished 9 training
Local client8 finished 0 training
Local client8 finished 1 training
Local client8 finished 2 training
Local client8 finished 3 training
Local client8 finished 4 training
Local client8 finished 5 training
Local client8 finished 6 training
Local client8 finished 7 training
Local client8 finished 8 training
Local client8 finished 9 training
Local client22 finished 0 training
Local client22 finished 1 training
Local client22 finished 2 training
Local client22 finished 3 training
Local client22 finished 4 training
Local client22 finished 5 training
Local client22 finished 6 training
Local client22 finished 7 training
Local client22 finished 8 training
Local client22 finished 9 training
Local client44 finished 0 training
Local client44 finished 1 training
Local client44 finished 2 training
Local client44 finished 3 training
Local client44 finished 4 training
Local client44 finished 5 training
Local client44 finished 6 training
Local client44 finished 7 training
Local client44 finished 8 training
Local client44 finished 9 training
Local client49 finished 0 training
Local client49 finished 1 training
Local client49 finished 2 training
Local client49 finished 3 training
Local client49 finished 4 training
Local client49 finished 5 training
Local client49 finished 6 training
Local client49 finished 7 training
Local client49 finished 8 training
Local client49 finished 9 training
Global model：Epoch29 has finished. Test_accuracy：85.25 loss: 0.52
Local client16 finished 0 training
Local client16 finished 1 training
Local client16 finished 2 training
Local client16 finished 3 training
Local client16 finished 4 training
Local client16 finished 5 training
Local client16 finished 6 training
Local client16 finished 7 training
Local client16 finished 8 training
Local client16 finished 9 training
Local client6 finished 0 training
Local client6 finished 1 training
Local client6 finished 2 training
Local client6 finished 3 training
Local client6 finished 4 training
Local client6 finished 5 training
Local client6 finished 6 training
Local client6 finished 7 training
Local client6 finished 8 training
Local client6 finished 9 training
Local client19 finished 0 training
Local client19 finished 1 training
Local client19 finished 2 training
Local client19 finished 3 training
Local client19 finished 4 training
Local client19 finished 5 training
Local client19 finished 6 training
Local client19 finished 7 training
Local client19 finished 8 training
Local client19 finished 9 training
Local client40 finished 0 training
Local client40 finished 1 training
Local client40 finished 2 training
Local client40 finished 3 training
Local client40 finished 4 training
Local client40 finished 5 training
Local client40 finished 6 training
Local client40 finished 7 training
Local client40 finished 8 training
Local client40 finished 9 training
Local client3 finished 0 training
Local client3 finished 1 training
Local client3 finished 2 training
Local client3 finished 3 training
Local client3 finished 4 training
Local client3 finished 5 training
Local client3 finished 6 training
Local client3 finished 7 training
Local client3 finished 8 training
Local client3 finished 9 training
Local client13 finished 0 training
Local client13 finished 1 training
Local client13 finished 2 training
Local client13 finished 3 training
Local client13 finished 4 training
Local client13 finished 5 training
Local client13 finished 6 training
Local client13 finished 7 training
Local client13 finished 8 training
Local client13 finished 9 training
Local client43 finished 0 training
Local client43 finished 1 training
Local client43 finished 2 training
Local client43 finished 3 training
Local client43 finished 4 training
Local client43 finished 5 training
Local client43 finished 6 training
Local client43 finished 7 training
Local client43 finished 8 training
Local client43 finished 9 training
Local client27 finished 0 training
Local client27 finished 1 training
Local client27 finished 2 training
Local client27 finished 3 training
Local client27 finished 4 training
Local client27 finished 5 training
Local client27 finished 6 training
Local client27 finished 7 training
Local client27 finished 8 training
Local client27 finished 9 training
Local client17 finished 0 training
Local client17 finished 1 training
Local client17 finished 2 training
Local client17 finished 3 training
Local client17 finished 4 training
Local client17 finished 5 training
Local client17 finished 6 training
Local client17 finished 7 training
Local client17 finished 8 training
Local client17 finished 9 training
Local client22 finished 0 training
Local client22 finished 1 training
Local client22 finished 2 training
Local client22 finished 3 training
Local client22 finished 4 training
Local client22 finished 5 training
Local client22 finished 6 training
Local client22 finished 7 training
Local client22 finished 8 training
Local client22 finished 9 training
Global model：Epoch30 has finished. Test_accuracy：85.69 loss: 0.53
Local client18 finished 0 training
Local client18 finished 1 training
Local client18 finished 2 training
Local client18 finished 3 training
Local client18 finished 4 training
Local client18 finished 5 training
Local client18 finished 6 training
Local client18 finished 7 training
Local client18 finished 8 training
Local client18 finished 9 training
Local client35 finished 0 training
Local client35 finished 1 training
Local client35 finished 2 training
Local client35 finished 3 training
Local client35 finished 4 training
Local client35 finished 5 training
Local client35 finished 6 training
Local client35 finished 7 training
Local client35 finished 8 training
Local client35 finished 9 training
Local client2 finished 0 training
Local client2 finished 1 training
Local client2 finished 2 training
Local client2 finished 3 training
Local client2 finished 4 training
Local client2 finished 5 training
Local client2 finished 6 training
Local client2 finished 7 training
Local client2 finished 8 training
Local client2 finished 9 training
Local client19 finished 0 training
Local client19 finished 1 training
Local client19 finished 2 training
Local client19 finished 3 training
Local client19 finished 4 training
Local client19 finished 5 training
Local client19 finished 6 training
Local client19 finished 7 training
Local client19 finished 8 training
Local client19 finished 9 training
Local client48 finished 0 training
Local client48 finished 1 training
Local client48 finished 2 training
Local client48 finished 3 training
Local client48 finished 4 training
Local client48 finished 5 training
Local client48 finished 6 training
Local client48 finished 7 training
Local client48 finished 8 training
Local client48 finished 9 training
Local client23 finished 0 training
Local client23 finished 1 training
Local client23 finished 2 training
Local client23 finished 3 training
Local client23 finished 4 training
Local client23 finished 5 training
Local client23 finished 6 training
Local client23 finished 7 training
Local client23 finished 8 training
Local client23 finished 9 training
Local client27 finished 0 training
Local client27 finished 1 training
Local client27 finished 2 training
Local client27 finished 3 training
Local client27 finished 4 training
Local client27 finished 5 training
Local client27 finished 6 training
Local client27 finished 7 training
Local client27 finished 8 training
Local client27 finished 9 training
Local client44 finished 0 training
Local client44 finished 1 training
Local client44 finished 2 training
Local client44 finished 3 training
Local client44 finished 4 training
Local client44 finished 5 training
Local client44 finished 6 training
Local client44 finished 7 training
Local client44 finished 8 training
Local client44 finished 9 training
Local client0 finished 0 training
Local client0 finished 1 training
Local client0 finished 2 training
Local client0 finished 3 training
Local client0 finished 4 training
Local client0 finished 5 training
Local client0 finished 6 training
Local client0 finished 7 training
Local client0 finished 8 training
Local client0 finished 9 training
Local client33 finished 0 training
Local client33 finished 1 training
Local client33 finished 2 training
Local client33 finished 3 training
Local client33 finished 4 training
Local client33 finished 5 training
Local client33 finished 6 training
Local client33 finished 7 training
Local client33 finished 8 training
Local client33 finished 9 training
Global model：Epoch31 has finished. Test_accuracy：85.64 loss: 0.53
Local client16 finished 0 training
Local client16 finished 1 training
Local client16 finished 2 training
Local client16 finished 3 training
Local client16 finished 4 training
Local client16 finished 5 training
Local client16 finished 6 training
Local client16 finished 7 training
Local client16 finished 8 training
Local client16 finished 9 training
Local client20 finished 0 training
Local client20 finished 1 training
Local client20 finished 2 training
Local client20 finished 3 training
Local client20 finished 4 training
Local client20 finished 5 training
Local client20 finished 6 training
Local client20 finished 7 training
Local client20 finished 8 training
Local client20 finished 9 training
Local client33 finished 0 training
Local client33 finished 1 training
Local client33 finished 2 training
Local client33 finished 3 training
Local client33 finished 4 training
Local client33 finished 5 training
Local client33 finished 6 training
Local client33 finished 7 training
Local client33 finished 8 training
Local client33 finished 9 training
Local client9 finished 0 training
Local client9 finished 1 training
Local client9 finished 2 training
Local client9 finished 3 training
Local client9 finished 4 training
Local client9 finished 5 training
Local client9 finished 6 training
Local client9 finished 7 training
Local client9 finished 8 training
Local client9 finished 9 training
Local client14 finished 0 training
Local client14 finished 1 training
Local client14 finished 2 training
Local client14 finished 3 training
Local client14 finished 4 training
Local client14 finished 5 training
Local client14 finished 6 training
Local client14 finished 7 training
Local client14 finished 8 training
Local client14 finished 9 training
Local client34 finished 0 training
Local client34 finished 1 training
Local client34 finished 2 training
Local client34 finished 3 training
Local client34 finished 4 training
Local client34 finished 5 training
Local client34 finished 6 training
Local client34 finished 7 training
Local client34 finished 8 training
Local client34 finished 9 training
Local client3 finished 0 training
Local client3 finished 1 training
Local client3 finished 2 training
Local client3 finished 3 training
Local client3 finished 4 training
Local client3 finished 5 training
Local client3 finished 6 training
Local client3 finished 7 training
Local client3 finished 8 training
Local client3 finished 9 training
Local client29 finished 0 training
Local client29 finished 1 training
Local client29 finished 2 training
Local client29 finished 3 training
Local client29 finished 4 training
Local client29 finished 5 training
Local client29 finished 6 training
Local client29 finished 7 training
Local client29 finished 8 training
Local client29 finished 9 training
Local client17 finished 0 training
Local client17 finished 1 training
Local client17 finished 2 training
Local client17 finished 3 training
Local client17 finished 4 training
Local client17 finished 5 training
Local client17 finished 6 training
Local client17 finished 7 training
Local client17 finished 8 training
Local client17 finished 9 training
Local client11 finished 0 training
Local client11 finished 1 training
Local client11 finished 2 training
Local client11 finished 3 training
Local client11 finished 4 training
Local client11 finished 5 training
Local client11 finished 6 training
Local client11 finished 7 training
Local client11 finished 8 training
Local client11 finished 9 training
Global model：Epoch32 has finished. Test_accuracy：85.80 loss: 0.53
Local client29 finished 0 training
Local client29 finished 1 training
Local client29 finished 2 training
Local client29 finished 3 training
Local client29 finished 4 training
Local client29 finished 5 training
Local client29 finished 6 training
Local client29 finished 7 training
Local client29 finished 8 training
Local client29 finished 9 training
Local client30 finished 0 training
Local client30 finished 1 training
Local client30 finished 2 training
Local client30 finished 3 training
Local client30 finished 4 training
Local client30 finished 5 training
Local client30 finished 6 training
Local client30 finished 7 training
Local client30 finished 8 training
Local client30 finished 9 training
Local client43 finished 0 training
Local client43 finished 1 training
Local client43 finished 2 training
Local client43 finished 3 training
Local client43 finished 4 training
Local client43 finished 5 training
Local client43 finished 6 training
Local client43 finished 7 training
Local client43 finished 8 training
Local client43 finished 9 training
Local client33 finished 0 training
Local client33 finished 1 training
Local client33 finished 2 training
Local client33 finished 3 training
Local client33 finished 4 training
Local client33 finished 5 training
Local client33 finished 6 training
Local client33 finished 7 training
Local client33 finished 8 training
Local client33 finished 9 training
Local client18 finished 0 training
Local client18 finished 1 training
Local client18 finished 2 training
Local client18 finished 3 training
Local client18 finished 4 training
Local client18 finished 5 training
Local client18 finished 6 training
Local client18 finished 7 training
Local client18 finished 8 training
Local client18 finished 9 training
Local client0 finished 0 training
Local client0 finished 1 training
Local client0 finished 2 training
Local client0 finished 3 training
Local client0 finished 4 training
Local client0 finished 5 training
Local client0 finished 6 training
Local client0 finished 7 training
Local client0 finished 8 training
Local client0 finished 9 training
Local client28 finished 0 training
Local client28 finished 1 training
Local client28 finished 2 training
Local client28 finished 3 training
Local client28 finished 4 training
Local client28 finished 5 training
Local client28 finished 6 training
Local client28 finished 7 training
Local client28 finished 8 training
Local client28 finished 9 training
Local client15 finished 0 training
Local client15 finished 1 training
Local client15 finished 2 training
Local client15 finished 3 training
Local client15 finished 4 training
Local client15 finished 5 training
Local client15 finished 6 training
Local client15 finished 7 training
Local client15 finished 8 training
Local client15 finished 9 training
Local client32 finished 0 training
Local client32 finished 1 training
Local client32 finished 2 training
Local client32 finished 3 training
Local client32 finished 4 training
Local client32 finished 5 training
Local client32 finished 6 training
Local client32 finished 7 training
Local client32 finished 8 training
Local client32 finished 9 training
Local client31 finished 0 training
Local client31 finished 1 training
Local client31 finished 2 training
Local client31 finished 3 training
Local client31 finished 4 training
Local client31 finished 5 training
Local client31 finished 6 training
Local client31 finished 7 training
Local client31 finished 8 training
Local client31 finished 9 training
Global model：Epoch33 has finished. Test_accuracy：86.12 loss: 0.51
Local client33 finished 0 training
Local client33 finished 1 training
Local client33 finished 2 training
Local client33 finished 3 training
Local client33 finished 4 training
Local client33 finished 5 training
Local client33 finished 6 training
Local client33 finished 7 training
Local client33 finished 8 training
Local client33 finished 9 training
Local client22 finished 0 training
Local client22 finished 1 training
Local client22 finished 2 training
Local client22 finished 3 training
Local client22 finished 4 training
Local client22 finished 5 training
Local client22 finished 6 training
Local client22 finished 7 training
Local client22 finished 8 training
Local client22 finished 9 training
Local client36 finished 0 training
Local client36 finished 1 training
Local client36 finished 2 training
Local client36 finished 3 training
Local client36 finished 4 training
Local client36 finished 5 training
Local client36 finished 6 training
Local client36 finished 7 training
Local client36 finished 8 training
Local client36 finished 9 training
Local client49 finished 0 training
Local client49 finished 1 training
Local client49 finished 2 training
Local client49 finished 3 training
Local client49 finished 4 training
Local client49 finished 5 training
Local client49 finished 6 training
Local client49 finished 7 training
Local client49 finished 8 training
Local client49 finished 9 training
Local client0 finished 0 training
Local client0 finished 1 training
Local client0 finished 2 training
Local client0 finished 3 training
Local client0 finished 4 training
Local client0 finished 5 training
Local client0 finished 6 training
Local client0 finished 7 training
Local client0 finished 8 training
Local client0 finished 9 training
Local client15 finished 0 training
Local client15 finished 1 training
Local client15 finished 2 training
Local client15 finished 3 training
Local client15 finished 4 training
Local client15 finished 5 training
Local client15 finished 6 training
Local client15 finished 7 training
Local client15 finished 8 training
Local client15 finished 9 training
Local client38 finished 0 training
Local client38 finished 1 training
Local client38 finished 2 training
Local client38 finished 3 training
Local client38 finished 4 training
Local client38 finished 5 training
Local client38 finished 6 training
Local client38 finished 7 training
Local client38 finished 8 training
Local client38 finished 9 training
Local client20 finished 0 training
Local client20 finished 1 training
Local client20 finished 2 training
Local client20 finished 3 training
Local client20 finished 4 training
Local client20 finished 5 training
Local client20 finished 6 training
Local client20 finished 7 training
Local client20 finished 8 training
Local client20 finished 9 training
Local client39 finished 0 training
Local client39 finished 1 training
Local client39 finished 2 training
Local client39 finished 3 training
Local client39 finished 4 training
Local client39 finished 5 training
Local client39 finished 6 training
Local client39 finished 7 training
Local client39 finished 8 training
Local client39 finished 9 training
Local client9 finished 0 training
Local client9 finished 1 training
Local client9 finished 2 training
Local client9 finished 3 training
Local client9 finished 4 training
Local client9 finished 5 training
Local client9 finished 6 training
Local client9 finished 7 training
Local client9 finished 8 training
Local client9 finished 9 training
Global model：Epoch34 has finished. Test_accuracy：86.18 loss: 0.52
Local client11 finished 0 training
Local client11 finished 1 training
Local client11 finished 2 training
Local client11 finished 3 training
Local client11 finished 4 training
Local client11 finished 5 training
Local client11 finished 6 training
Local client11 finished 7 training
Local client11 finished 8 training
Local client11 finished 9 training
Local client42 finished 0 training
Local client42 finished 1 training
Local client42 finished 2 training
Local client42 finished 3 training
Local client42 finished 4 training
Local client42 finished 5 training
Local client42 finished 6 training
Local client42 finished 7 training
Local client42 finished 8 training
Local client42 finished 9 training
Local client45 finished 0 training
Local client45 finished 1 training
Local client45 finished 2 training
Local client45 finished 3 training
Local client45 finished 4 training
Local client45 finished 5 training
Local client45 finished 6 training
Local client45 finished 7 training
Local client45 finished 8 training
Local client45 finished 9 training
Local client37 finished 0 training
Local client37 finished 1 training
Local client37 finished 2 training
Local client37 finished 3 training
Local client37 finished 4 training
Local client37 finished 5 training
Local client37 finished 6 training
Local client37 finished 7 training
Local client37 finished 8 training
Local client37 finished 9 training
Local client15 finished 0 training
Local client15 finished 1 training
Local client15 finished 2 training
Local client15 finished 3 training
Local client15 finished 4 training
Local client15 finished 5 training
Local client15 finished 6 training
Local client15 finished 7 training
Local client15 finished 8 training
Local client15 finished 9 training
Local client20 finished 0 training
Local client20 finished 1 training
Local client20 finished 2 training
Local client20 finished 3 training
Local client20 finished 4 training
Local client20 finished 5 training
Local client20 finished 6 training
Local client20 finished 7 training
Local client20 finished 8 training
Local client20 finished 9 training
Local client32 finished 0 training
Local client32 finished 1 training
Local client32 finished 2 training
Local client32 finished 3 training
Local client32 finished 4 training
Local client32 finished 5 training
Local client32 finished 6 training
Local client32 finished 7 training
Local client32 finished 8 training
Local client32 finished 9 training
Local client22 finished 0 training
Local client22 finished 1 training
Local client22 finished 2 training
Local client22 finished 3 training
Local client22 finished 4 training
Local client22 finished 5 training
Local client22 finished 6 training
Local client22 finished 7 training
Local client22 finished 8 training
Local client22 finished 9 training
Local client19 finished 0 training
Local client19 finished 1 training
Local client19 finished 2 training
Local client19 finished 3 training
Local client19 finished 4 training
Local client19 finished 5 training
Local client19 finished 6 training
Local client19 finished 7 training
Local client19 finished 8 training
Local client19 finished 9 training
Local client31 finished 0 training
Local client31 finished 1 training
Local client31 finished 2 training
Local client31 finished 3 training
Local client31 finished 4 training
Local client31 finished 5 training
Local client31 finished 6 training
Local client31 finished 7 training
Local client31 finished 8 training
Local client31 finished 9 training
Global model：Epoch35 has finished. Test_accuracy：86.29 loss: 0.52
Local client5 finished 0 training
Local client5 finished 1 training
Local client5 finished 2 training
Local client5 finished 3 training
Local client5 finished 4 training
Local client5 finished 5 training
Local client5 finished 6 training
Local client5 finished 7 training
Local client5 finished 8 training
Local client5 finished 9 training
Local client20 finished 0 training
Local client20 finished 1 training
Local client20 finished 2 training
Local client20 finished 3 training
Local client20 finished 4 training
Local client20 finished 5 training
Local client20 finished 6 training
Local client20 finished 7 training
Local client20 finished 8 training
Local client20 finished 9 training
Local client39 finished 0 training
Local client39 finished 1 training
Local client39 finished 2 training
Local client39 finished 3 training
Local client39 finished 4 training
Local client39 finished 5 training
Local client39 finished 6 training
Local client39 finished 7 training
Local client39 finished 8 training
Local client39 finished 9 training
Local client15 finished 0 training
Local client15 finished 1 training
Local client15 finished 2 training
Local client15 finished 3 training
Local client15 finished 4 training
Local client15 finished 5 training
Local client15 finished 6 training
Local client15 finished 7 training
Local client15 finished 8 training
Local client15 finished 9 training
Local client32 finished 0 training
Local client32 finished 1 training
Local client32 finished 2 training
Local client32 finished 3 training
Local client32 finished 4 training
Local client32 finished 5 training
Local client32 finished 6 training
Local client32 finished 7 training
Local client32 finished 8 training
Local client32 finished 9 training
Local client41 finished 0 training
Local client41 finished 1 training
Local client41 finished 2 training
Local client41 finished 3 training
Local client41 finished 4 training
Local client41 finished 5 training
Local client41 finished 6 training
Local client41 finished 7 training
Local client41 finished 8 training
Local client41 finished 9 training
Local client38 finished 0 training
Local client38 finished 1 training
Local client38 finished 2 training
Local client38 finished 3 training
Local client38 finished 4 training
Local client38 finished 5 training
Local client38 finished 6 training
Local client38 finished 7 training
Local client38 finished 8 training
Local client38 finished 9 training
Local client40 finished 0 training
Local client40 finished 1 training
Local client40 finished 2 training
Local client40 finished 3 training
Local client40 finished 4 training
Local client40 finished 5 training
Local client40 finished 6 training
Local client40 finished 7 training
Local client40 finished 8 training
Local client40 finished 9 training
Local client30 finished 0 training
Local client30 finished 1 training
Local client30 finished 2 training
Local client30 finished 3 training
Local client30 finished 4 training
Local client30 finished 5 training
Local client30 finished 6 training
Local client30 finished 7 training
Local client30 finished 8 training
Local client30 finished 9 training
Local client44 finished 0 training
Local client44 finished 1 training
Local client44 finished 2 training
Local client44 finished 3 training
Local client44 finished 4 training
Local client44 finished 5 training
Local client44 finished 6 training
Local client44 finished 7 training
Local client44 finished 8 training
Local client44 finished 9 training
Global model：Epoch36 has finished. Test_accuracy：86.37 loss: 0.49
Local client42 finished 0 training
Local client42 finished 1 training
Local client42 finished 2 training
Local client42 finished 3 training
Local client42 finished 4 training
Local client42 finished 5 training
Local client42 finished 6 training
Local client42 finished 7 training
Local client42 finished 8 training
Local client42 finished 9 training
Local client29 finished 0 training
Local client29 finished 1 training
Local client29 finished 2 training
Local client29 finished 3 training
Local client29 finished 4 training
Local client29 finished 5 training
Local client29 finished 6 training
Local client29 finished 7 training
Local client29 finished 8 training
Local client29 finished 9 training
Local client32 finished 0 training
Local client32 finished 1 training
Local client32 finished 2 training
Local client32 finished 3 training
Local client32 finished 4 training
Local client32 finished 5 training
Local client32 finished 6 training
Local client32 finished 7 training
Local client32 finished 8 training
Local client32 finished 9 training
Local client20 finished 0 training
Local client20 finished 1 training
Local client20 finished 2 training
Local client20 finished 3 training
Local client20 finished 4 training
Local client20 finished 5 training
Local client20 finished 6 training
Local client20 finished 7 training
Local client20 finished 8 training
Local client20 finished 9 training
Local client26 finished 0 training
Local client26 finished 1 training
Local client26 finished 2 training
Local client26 finished 3 training
Local client26 finished 4 training
Local client26 finished 5 training
Local client26 finished 6 training
Local client26 finished 7 training
Local client26 finished 8 training
Local client26 finished 9 training
Local client30 finished 0 training
Local client30 finished 1 training
Local client30 finished 2 training
Local client30 finished 3 training
Local client30 finished 4 training
Local client30 finished 5 training
Local client30 finished 6 training
Local client30 finished 7 training
Local client30 finished 8 training
Local client30 finished 9 training
Local client9 finished 0 training
Local client9 finished 1 training
Local client9 finished 2 training
Local client9 finished 3 training
Local client9 finished 4 training
Local client9 finished 5 training
Local client9 finished 6 training
Local client9 finished 7 training
Local client9 finished 8 training
Local client9 finished 9 training
Local client0 finished 0 training
Local client0 finished 1 training
Local client0 finished 2 training
Local client0 finished 3 training
Local client0 finished 4 training
Local client0 finished 5 training
Local client0 finished 6 training
Local client0 finished 7 training
Local client0 finished 8 training
Local client0 finished 9 training
Local client19 finished 0 training
Local client19 finished 1 training
Local client19 finished 2 training
Local client19 finished 3 training
Local client19 finished 4 training
Local client19 finished 5 training
Local client19 finished 6 training
Local client19 finished 7 training
Local client19 finished 8 training
Local client19 finished 9 training
Local client48 finished 0 training
Local client48 finished 1 training
Local client48 finished 2 training
Local client48 finished 3 training
Local client48 finished 4 training
Local client48 finished 5 training
Local client48 finished 6 training
Local client48 finished 7 training
Local client48 finished 8 training
Local client48 finished 9 training
Global model：Epoch37 has finished. Test_accuracy：86.44 loss: 0.51
Local client13 finished 0 training
Local client13 finished 1 training
Local client13 finished 2 training
Local client13 finished 3 training
Local client13 finished 4 training
Local client13 finished 5 training
Local client13 finished 6 training
Local client13 finished 7 training
Local client13 finished 8 training
Local client13 finished 9 training
Local client31 finished 0 training
Local client31 finished 1 training
Local client31 finished 2 training
Local client31 finished 3 training
Local client31 finished 4 training
Local client31 finished 5 training
Local client31 finished 6 training
Local client31 finished 7 training
Local client31 finished 8 training
Local client31 finished 9 training
Local client37 finished 0 training
Local client37 finished 1 training
Local client37 finished 2 training
Local client37 finished 3 training
Local client37 finished 4 training
Local client37 finished 5 training
Local client37 finished 6 training
Local client37 finished 7 training
Local client37 finished 8 training
Local client37 finished 9 training
Local client44 finished 0 training
Local client44 finished 1 training
Local client44 finished 2 training
Local client44 finished 3 training
Local client44 finished 4 training
Local client44 finished 5 training
Local client44 finished 6 training
Local client44 finished 7 training
Local client44 finished 8 training
Local client44 finished 9 training
Local client39 finished 0 training
Local client39 finished 1 training
Local client39 finished 2 training
Local client39 finished 3 training
Local client39 finished 4 training
Local client39 finished 5 training
Local client39 finished 6 training
